SOC,Voltage,Current
80.8045738045738,4.0056,-2.8172
80.7900207900208,4.0053,-2.8172
80.7733887733888,4.005,-2.8197
80.7505197505198,4.0026,-4.0457
80.7151767151767,3.9985,-6.2039
80.6798336798337,3.9972,-6.3367
80.6694386694387,4.0046,-1.3639
80.6756756756757,4.0103,1.6116
80.6777546777547,4.0085,-0.0639
80.7172557172557,4.0221,7.6649
80.7817047817048,4.0312,11.5471
80.8440748440748,4.0331,10.809
80.8627858627859,4.0214,2.5337
80.8752598752599,4.0198,1.7368
80.8939708939709,4.0225,3.4481
80.9126819126819,4.0228,3.3561
80.943866943867,4.0273,5.8464
80.956340956341,4.0214,1.6244
80.993762993763,4.0295,6.6432
81.024948024948,4.0292,5.5526
81.0540540540541,4.0289,4.8886
81.0873180873181,4.0312,5.9358
81.1122661122661,4.0294,4.2347
81.1226611226611,4.0246,1.249
81.1330561330561,4.0258,2.2476
81.1413721413721,4.0236,0.9859
81.1517671517672,4.0252,1.9769
81.1580041580041,4.0238,1.1161
81.1600831600831,4.0225,0.3933
81.1642411642411,4.023,0.8275
81.1704781704782,4.023,0.7458
81.1704781704782,4.0213,-0.0613
81.1683991683992,4.0211,-0.0971
81.1683991683992,4.021,-0.0996
81.1683991683992,4.0208,-0.1507
81.1663201663202,4.0203,-0.3755
81.1621621621622,4.0196,-0.613
81.1538461538462,4.0179,-1.5733
81.1434511434511,4.0166,-2.1122
81.1268191268191,4.0149,-2.7559
81.1122661122661,4.0147,-2.5362
81.0977130977131,4.0144,-2.4315
81.0810810810811,4.0127,-3.2284
81.056133056133,4.0105,-4.2245
81.029106029106,4.0088,-4.7659
81.010395010395,4.0109,-3.1083
80.989604989605,4.0098,-3.4863
80.975051975052,4.0109,-2.7176
80.950103950104,4.0077,-4.4901
80.9251559251559,4.0075,-4.13
80.9064449064449,4.0085,-3.2182
80.8898128898129,4.0093,-2.6511
80.8752598752599,4.009,-2.7252
80.8544698544699,4.0075,-3.5246
80.8482328482329,4.0114,-0.9782
80.8419958419958,4.0117,-0.9782
80.8357588357588,4.0119,-0.9782
80.8316008316008,4.012,-0.9782
80.8336798336798,4.0152,0.7586
80.8336798336798,4.0139,-0.2529
80.8378378378378,4.0157,0.756
80.8378378378378,4.0147,-0.0153
80.8419958419958,4.0162,0.7484
80.8378378378378,4.0137,-0.8377
80.8440748440748,4.0172,1.2898
80.8607068607069,4.0211,3.3025
80.8814968814969,4.0228,3.7009
80.9043659043659,4.0241,3.9384
80.9126819126819,4.0199,1.0191
80.9189189189189,4.0199,1.1059
80.9251559251559,4.0198,0.9348
80.9272349272349,4.0191,0.5491
80.9355509355509,4.0203,1.2975
80.9334719334719,4.0176,-0.3831
80.9355509355509,4.0189,0.4981
80.9355509355509,4.0173,-0.3627
80.9376299376299,4.0194,0.871
80.962577962578,4.0257,4.5208
80.977130977131,4.0233,2.3115
80.983367983368,4.0213,0.9476
80.983367983368,4.0198,0.069
80.983367983368,4.0191,-0.0894
80.983367983368,4.0189,-0.0945
80.983367983368,4.0188,-0.0996
80.981288981289,4.0186,-0.0996
80.981288981289,4.0186,-0.0971
80.981288981289,4.0186,-0.0996
80.981288981289,4.0184,-0.0971
80.97920997921,4.0184,-0.0971
80.97920997921,4.0184,-0.0971
80.97920997921,4.0184,-0.0971
80.97920997921,4.0184,-0.0971
80.977130977131,4.0184,-0.0996
80.977130977131,4.0184,-0.0996
80.977130977131,4.0184,-0.0971
80.975051975052,4.0184,-0.0971
80.975051975052,4.0184,-0.0971
80.975051975052,4.0184,-0.1073
80.972972972973,4.0179,-0.3371
80.966735966736,4.0168,-1.0676
80.95841995842,4.0154,-1.6423
80.948024948025,4.0151,-1.6806
80.9355509355509,4.0136,-2.3957
80.9230769230769,4.0136,-2.0637
80.9106029106029,4.0129,-2.3242
80.8939708939709,4.0119,-2.715
80.8814968814969,4.012,-2.3242
80.8669438669439,4.0115,-2.4979
80.8544698544699,4.0117,-2.2195
80.8440748440748,4.0122,-1.7087
80.8336798336798,4.0124,-1.6065
80.8212058212058,4.0109,-2.4953
80.8087318087318,4.0117,-1.747
80.8045738045738,4.0136,-0.5798
80.7941787941788,4.0114,-1.9769
80.7837837837838,4.011,-2.0433
80.7775467775468,4.0132,-0.6309
80.7671517671518,4.0109,-2.1097
80.7650727650728,4.0142,0.0536
80.7629937629938,4.0134,-0.6436
80.7650727650728,4.0157,0.6871
80.7692307692308,4.016,0.6743
80.7962577962578,4.0241,5.2155
80.8274428274428,4.0257,5.1951
80.8565488565489,4.027,5.264
80.8731808731809,4.0235,2.5873
80.8794178794179,4.0208,0.8199
80.8794178794179,4.0188,-0.1149
80.8773388773389,4.0174,-0.6028
80.8669438669439,4.0152,-1.6448
80.8586278586279,4.0149,-1.5095
80.8461538461538,4.0134,-2.194
80.8336798336798,4.0127,-2.2987
80.8170478170478,4.011,-3.0113
80.7983367983368,4.01,-3.2309
80.7754677754678,4.0082,-3.9435
80.7525987525988,4.0075,-3.9512
80.7318087318087,4.0071,-3.8286
80.7130977130977,4.0077,-3.213
80.6923076923077,4.007,-3.4072
80.6798336798337,4.0087,-2.2042
80.6611226611227,4.0071,-3.0828
80.6611226611227,4.0122,0.0332
80.6528066528066,4.01,-1.5248
80.6528066528066,4.0127,0.0332
80.6548856548857,4.0142,0.7152
80.6715176715177,4.0186,3.0624
80.6985446985447,4.0226,4.8579
80.7151767151767,4.0199,2.4826
80.7359667359667,4.0228,3.8976
80.7525987525988,4.0218,2.784
80.7609147609148,4.0196,1.2822
80.7671517671518,4.0186,0.7841
80.7754677754678,4.0198,1.512
80.7817047817048,4.0196,1.2439
80.7858627858628,4.0182,0.4546
80.7837837837838,4.0169,-0.1737
80.7837837837838,4.0168,-0.1839
80.7817047817048,4.0164,-0.2784
80.7754677754678,4.0149,-1.0753
80.7629937629938,4.0122,-2.4953
80.7484407484407,4.0115,-2.526
80.7338877338877,4.0112,-2.4085
80.7193347193347,4.01,-2.784
80.7027027027027,4.0097,-2.7737
80.6881496881497,4.0098,-2.3727
80.6839916839917,4.0129,-0.4291
80.6902286902287,4.0157,0.991
80.7047817047817,4.0198,3.0879
80.7234927234927,4.0209,3.1109
80.7359667359667,4.0196,1.9054
80.7380457380457,4.0171,0.2094
80.7318087318087,4.0141,-1.4099
80.7214137214137,4.0132,-1.6065
80.7130977130977,4.0129,-1.5018
80.7089397089397,4.0141,-0.6283
80.7130977130977,4.0167,0.8684
80.7193347193347,4.0174,1.0727
80.7172557172557,4.0154,-0.2222
80.7172557172557,4.0154,-0.2248
80.7068607068607,4.0127,-1.7317
80.6943866943867,4.0109,-2.5898
80.6756756756757,4.0092,-3.1824
80.6569646569646,4.0087,-3.1671
80.6299376299376,4.0053,-4.7634
80.6091476091476,4.0066,-3.4276
80.5841995841996,4.0044,-4.4288
80.5613305613305,4.0041,-4.2602
80.5426195426195,4.0061,-2.7635
80.5259875259875,4.0055,-3.0853
80.4989604989605,4.0024,-4.7506
80.4740124740125,4.0026,-4.1325
80.4532224532225,4.0031,-3.6268
80.4220374220374,3.9996,-5.5245
80.3929313929314,3.9999,-4.7966
80.3700623700624,4.0004,-4.2066
80.3513513513514,4.0021,-3.0011
80.3326403326403,4.0014,-3.3433
80.3118503118503,4.0011,-3.4301
80.3035343035343,4.0044,-1.2745
80.3014553014553,4.0066,-0.1916
80.3014553014553,4.0071,-0.1788
80.3056133056133,4.0091,0.7611
80.3035343035343,4.0077,-0.4035
80.3014553014553,4.0082,-0.1354
80.2910602910603,4.0048,-2.1991
80.2827442827443,4.0061,-1.1723
80.2765072765073,4.006,-1.1723
80.2661122661123,4.0046,-1.9641
80.2536382536383,4.0038,-2.2553
80.2453222453222,4.0053,-1.2106
80.2390852390852,4.0053,-1.2081
80.2307692307692,4.0053,-1.2106
80.2245322245322,4.0053,-1.2106
80.2182952182952,4.0053,-1.2081
80.2099792099792,4.0051,-1.2106
80.2079002079002,4.0068,-0.1584
80.1912681912682,4.0018,-3.3433
80.1767151767152,4.0028,-2.3166
80.1746361746362,4.0061,-0.1788
80.1746361746362,4.0065,-0.1686
80.1767151767152,4.008,0.5338
80.1850311850312,4.0102,1.6423
80.2224532224532,4.0194,6.7812
80.2619542619543,4.0218,7.0213
80.3014553014553,4.0228,6.6484
80.3347193347193,4.0225,5.6982
80.3638253638254,4.0223,5.1031
80.3825363825364,4.0194,3.0317
80.3929313929314,4.0167,1.4099
80.4012474012474,4.0167,1.5759
80.4074844074844,4.016,1.2004
80.4137214137214,4.015,0.6819
80.4137214137214,4.0136,-0.0128
80.4137214137214,4.013,-0.0971
80.4116424116424,4.0129,-0.0971
80.4116424116424,4.0127,-0.0996
80.4116424116424,4.0125,-0.0996
80.4095634095634,4.0125,-0.0971
80.4095634095634,4.0124,-0.1098
80.4074844074844,4.0114,-0.6692
80.3950103950104,4.0085,-2.2502
80.3825363825364,4.0085,-1.9769
80.3700623700624,4.0078,-2.1071
80.3617463617464,4.0082,-1.6678
80.3617463617464,4.0113,0.3065
80.3638253638254,4.0118,0.3678
80.3659043659044,4.012,0.3448
80.3617463617464,4.0105,-0.5977
80.3575883575884,4.0098,-0.9706
80.3555093555094,4.0109,-0.2784
80.3555093555094,4.0115,0.0511
80.3451143451143,4.008,-2.0663
80.3430353430353,4.0112,0.0613
80.3430353430353,4.0105,-0.2963
80.3451143451143,4.0123,0.6283
80.3492723492724,4.013,0.8658
80.3596673596674,4.0147,1.6959
80.3659043659044,4.014,1.0727
80.3721413721414,4.014,0.9603
80.3721413721414,4.0128,0.2043
80.3721413721414,4.0122,-0.0792
80.3721413721414,4.0122,-0.0996
80.3721413721414,4.012,-0.0971
80.3721413721414,4.012,-0.0971
80.3700623700624,4.012,-0.1073
80.3679833679834,4.0115,-0.3397
80.3596673596674,4.0093,-1.5759
80.3451143451143,4.0071,-2.6511
80.3264033264033,4.005,-3.5298
80.3014553014553,4.0028,-4.4467
80.2785862785863,4.0028,-3.8618
80.2598752598753,4.0034,-3.1517
80.2453222453222,4.0044,-2.3012
80.2328482328482,4.0044,-2.2629
80.2182952182952,4.0038,-2.5439
80.1995841995842,4.0024,-3.2182
80.1829521829522,4.0026,-2.8325
80.1829521829522,4.0075,0.0536
80.1787941787942,4.0066,-0.6462
80.1808731808732,4.0091,0.6871
80.1995841995842,4.0142,3.4046
80.2245322245322,4.0171,4.4007
80.2432432432432,4.0159,3.0445
80.2557172557173,4.0152,2.2527
80.2723492723493,4.0162,2.6869
80.2806652806653,4.0149,1.6346
80.2889812889813,4.0139,1.0191
80.2931392931393,4.0132,0.6615
80.2931392931393,4.0123,0.2094
80.2931392931393,4.012,0.0179
80.2931392931393,4.0115,-0.0792
80.2931392931393,4.0114,-0.0971
80.2931392931393,4.0114,-0.0996
80.2910602910603,4.0112,-0.0996
80.2910602910603,4.0112,-0.0971
80.2910602910603,4.0112,-0.0996
80.2910602910603,4.0112,-0.0996
80.2889812889813,4.0112,-0.0996
80.2889812889813,4.011,-0.0996
80.2889812889813,4.011,-0.0996
80.2889812889813,4.011,-0.0996
80.2869022869023,4.011,-0.0971
80.2869022869023,4.011,-0.0996
80.2869022869023,4.011,-0.0971
80.2848232848233,4.011,-0.0971
80.2848232848233,4.011,-0.0996
80.2848232848233,4.011,-0.0996
80.2848232848233,4.011,-0.0971
80.2827442827443,4.011,-0.0971
80.2827442827443,4.011,-0.0996
80.2827442827443,4.011,-0.0996
80.2806652806653,4.011,-0.0971
80.2806652806653,4.011,-0.0996
80.2785862785863,4.0103,-0.5006
80.2619542619543,4.0058,-3.1645
80.2370062370062,4.0031,-4.2909
80.2245322245322,4.0055,-2.2323
80.2203742203742,4.0085,-0.3269
80.2141372141372,4.0068,-1.5478
80.1912681912682,4.0021,-4.2551
80.1621621621621,3.9999,-4.9498
80.1330561330561,3.9991,-4.9447
80.1018711018711,3.9972,-5.5041
80.0810810810811,3.9997,-3.5706
80.0706860706861,4.0029,-1.5018
80.058212058212,4.0021,-2.1403
80.045738045738,4.0018,-2.4085
80.022869022869,3.9987,-4.0278
79.997920997921,3.9974,-4.4748
79.977130977131,3.9984,-3.4889
79.950103950104,3.9959,-4.8783
79.9272349272349,3.9969,-3.8107
79.9126819126819,3.9994,-2.1071
79.9022869022869,3.9996,-2.1403
79.9002079002079,4.0029,-0.1175
79.8939708939709,4.0018,-1.111
79.8877338877339,4.0019,-1.111
79.8690228690229,3.9984,-3.1875
79.8461538461538,3.9964,-4.0968
79.8316008316008,3.9987,-2.291
79.8024948024948,3.9933,-5.4479
79.7796257796258,3.9953,-3.6013
79.7713097713098,3.9989,-1.3639
79.7692307692308,4.0011,-0.2401
79.7817047817048,4.0061,2.3932
79.8128898128898,4.0128,5.7774
79.8357588357588,4.0113,3.8542
79.8544698544699,4.0107,2.9142
79.8461538461538,4.0031,-1.8032
79.8212058212058,3.9979,-4.4645
79.7983367983368,3.9974,-3.9154
79.7713097713098,3.9948,-4.8604
79.7422037422037,3.9935,-5.0903
79.7151767151767,3.9937,-4.4697
79.6839916839917,3.9915,-5.5143
79.6632016632017,3.9937,-3.6498
79.6465696465696,3.9953,-2.5541
79.6278586278586,3.9938,-3.4863
79.6216216216216,3.9984,-0.5823
79.6133056133056,3.9975,-1.4405
79.6049896049896,3.9975,-1.438
79.6029106029106,3.9996,-0.2835
79.5966735966736,3.998,-1.4175
79.5883575883576,3.9979,-1.415
79.5696465696466,3.9943,-3.4838
79.5467775467775,3.993,-3.8694
79.5301455301455,3.9943,-2.7227
79.5155925155925,3.9942,-2.7584
79.5114345114345,3.9979,-0.355
79.5031185031185,3.9964,-1.5376
79.5051975051975,4.0002,0.7203
79.5093555093555,4.0004,0.4776
79.4968814968815,3.996,-2.3217
79.4823284823285,3.9948,-2.6486
79.4532224532225,3.9903,-5.1746
79.4428274428274,3.9952,-1.5605
79.4261954261954,3.9933,-2.7993
79.4241164241164,3.997,-0.3729
79.4261954261954,3.9994,0.7152
79.4345114345114,4.0012,1.4814
79.4573804573805,4.0066,4.3216
79.4802494802495,4.0066,3.4966
79.4844074844075,4.0024,0.5389
79.4844074844075,4.0011,-0.1277
79.4823284823285,4.0009,-0.1175
79.4823284823285,4.0007,-0.1047
79.4844074844075,4.0019,0.5517
79.4844074844075,4.0009,-0.0817
79.4844074844075,4.0009,-0.0715
79.4885654885655,4.0024,0.7688
79.4885654885655,4.0011,-0.0511
79.4885654885655,4.0011,-0.0434
79.4906444906445,4.0022,0.5619
79.5051975051975,4.0063,2.8248
79.5322245322245,4.0102,4.7123
79.5467775467775,4.0076,2.4877
79.5488565488565,4.0037,0.0562
79.5488565488565,4.0034,0.0587
79.5467775467775,4.0019,-0.6181
79.5488565488565,4.0039,0.6768
79.5467775467775,4.0019,-0.5925
79.5405405405405,4.0004,-1.2975
79.5239085239085,3.9975,-2.7942
79.5155925155925,3.9992,-1.3894
79.5093555093555,3.9994,-1.2234
79.5135135135135,4.0034,1.1723
79.5322245322245,4.0078,3.4583
79.5405405405405,4.0049,1.1877
79.5405405405405,4.0029,-0.0587
79.5405405405405,4.0031,0.0792
79.5384615384615,4.0021,-0.4955
79.5301455301455,4.0001,-1.5835
79.5197505197505,3.9992,-1.7955
79.5072765072765,3.9975,-2.5464
79.4927234927235,3.9972,-2.4953
79.4802494802495,3.9975,-2.0509
79.4760914760915,3.9996,-0.6334
79.4677754677755,3.9985,-1.3639
79.4594594594595,3.9984,-1.3894
79.4449064449064,3.9959,-2.7737
79.4241164241164,3.9938,-3.7188
79.4054054054054,3.994,-3.2667
79.3887733887734,3.9948,-2.5183
79.3804573804574,3.9964,-1.4814
79.3783783783784,3.9985,-0.1992
79.3700623700624,3.9967,-1.4839
79.3679833679834,3.9989,-0.1992
79.3596673596674,3.9969,-1.4814
79.3555093555094,3.9979,-0.8428
79.3492723492724,3.9979,-0.8428
79.3534303534304,4.0004,0.5594
79.3534303534304,3.9997,0.0077
79.3596673596674,4.0024,1.4431
79.3679833679834,4.0024,1.2362
79.3783783783784,4.0039,1.8543
79.3866943866944,4.0034,1.3179
79.3950103950104,4.0044,1.7164
79.4178794178794,4.009,4.2475
79.4241164241164,4.0037,0.5874
79.4220374220374,4.0018,-0.4521
79.4241164241164,4.0029,0.447
79.4345114345114,4.0053,1.7904
79.4407484407484,4.0049,1.3358
79.4469854469855,4.0041,0.7586
79.4532224532225,4.0048,1.1545
79.4594594594595,4.0046,0.9655
79.4656964656965,4.0051,1.1442
79.4698544698545,4.0046,0.802
79.4740124740125,4.0048,0.8377
79.4760914760915,4.0034,0.0077
79.4781704781705,4.0041,0.4776
79.4802494802495,4.0037,0.2733
79.4802494802495,4.0036,0.1813
79.4823284823285,4.0034,0.0587
79.4823284823285,4.0032,0.0153
79.4823284823285,4.0032,0.0077
79.4802494802495,4.0029,-0.0639
79.4802494802495,4.0029,-0.0281
79.4802494802495,4.0028,-0.0868
79.4802494802495,4.0029,-0.0587
79.4802494802495,4.0028,-0.1532
79.4760914760915,4.0019,-0.6283
79.4698544698545,4.0006,-1.2617
79.4636174636175,4.0009,-0.9297
79.4553014553015,3.9999,-1.4175
79.4490644490644,3.9999,-1.2975
79.4428274428274,4.0004,-0.8709
79.4449064449064,4.0026,0.3142
79.4428274428274,4.0018,-0.2426
79.4449064449064,4.0027,0.2886
79.4428274428274,4.0019,-0.2324
79.4428274428274,4.0024,0.0281
79.4428274428274,4.0019,-0.2248
79.4407484407484,4.0019,-0.2248
79.4324324324324,3.9994,-1.7368
79.4199584199584,3.9987,-1.9207
79.4095634095634,3.9979,-2.1786
79.4054054054054,4.0006,-0.3218
79.4074844074844,4.0022,0.4214
79.4074844074844,4.0019,0.0613
79.4074844074844,4.0018,-0.0255
79.4074844074844,4.0021,0.0562
79.4116424116424,4.0032,0.6717
79.4220374220374,4.0053,1.7496
79.4282744282744,4.0046,1.0497
79.4324324324324,4.0043,0.733
79.4345114345114,4.0037,0.3857
79.4345114345114,4.0031,0.0153
79.4345114345114,4.0026,-0.1354
79.4345114345114,4.0032,0.1558
79.4345114345114,4.0028,-0.0409
79.4345114345114,4.0026,-0.0996
79.4345114345114,4.0026,-0.0996
79.4345114345114,4.0026,-0.0996
79.4324324324324,4.0026,-0.0971
79.4324324324324,4.0026,-0.0996
79.4324324324324,4.0024,-0.0971
79.4303534303534,4.0024,-0.0996
79.4303534303534,4.0024,-0.0971
79.4303534303534,4.0024,-0.0996
79.4303534303534,4.0026,-0.0971
79.4282744282744,4.0026,-0.0996
79.4282744282744,4.0026,-0.0996
79.4282744282744,4.0026,-0.0971
79.4282744282744,4.0026,-0.0996
79.4261954261954,4.0026,-0.0996
79.4261954261954,4.0026,-0.0996
79.4261954261954,4.0026,-0.0996
79.4261954261954,4.0026,-0.0971
79.4241164241164,4.0026,-0.0971
79.4241164241164,4.0026,-0.0971
79.4241164241164,4.0026,-0.0971
79.4220374220374,4.0026,-0.0971
79.4220374220374,4.0026,-0.0971
79.4220374220374,4.0026,-0.0971
79.4220374220374,4.0026,-0.0996
79.4199584199584,4.0026,-0.0996
79.4199584199584,4.0026,-0.0996
79.4199584199584,4.0026,-0.0971
79.4199584199584,4.0026,-0.0996
79.4178794178794,4.0026,-0.0996
79.4178794178794,4.0026,-0.0996
79.4178794178794,4.0026,-0.0971
79.4158004158004,4.0026,-0.0996
79.4158004158004,4.0026,-0.0971
79.4158004158004,4.0026,-0.0996
79.4158004158004,4.0026,-0.0996
79.4137214137214,4.0026,-0.0971
79.4137214137214,4.0026,-0.0996
79.4137214137214,4.0026,-0.0996
79.4116424116424,4.0026,-0.1532
79.4095634095634,4.0018,-0.6309
79.4033264033264,4.0006,-1.2617
79.3970893970894,4.0007,-0.9297
79.3908523908524,3.9999,-1.4175
79.3825363825364,3.9997,-1.3
79.3762993762994,4.0004,-0.8735
79.3762993762994,4.0024,0.3142
79.3762993762994,4.0016,-0.2401
79.3762993762994,4.0026,0.2886
79.3762993762994,4.0018,-0.2324
79.3762993762994,4.0024,0.0281
79.3762993762994,4.0019,-0.2222
79.3742203742204,4.0019,-0.2248
79.3659043659044,3.9994,-1.7368
79.3555093555094,3.9985,-1.9232
79.3430353430354,3.9979,-2.1786
79.3388773388773,4.0004,-0.3193
79.3409563409563,4.0021,0.4214
79.3409563409563,4.0017,0.0613
79.3409563409563,4.0016,-0.0255
79.3409563409563,4.0019,0.0562
79.3430353430354,4.0031,0.6717
79.3534303534304,4.0051,1.7496
79.3596673596674,4.0044,1.0472
79.3659043659044,4.0041,0.733
79.3679833679834,4.0036,0.3857
79.3679833679834,4.0029,0.0153
79.3679833679834,4.0026,-0.1354
79.3679833679834,4.0031,0.1558
79.3679833679834,4.0026,-0.0409
79.3679833679834,4.0024,-0.0996
79.3679833679834,4.0024,-0.0996
79.3659043659044,4.0024,-0.0996
79.3659043659044,4.0024,-0.0971
79.3659043659044,4.0024,-0.0971
79.3659043659044,4.0024,-0.0996
79.3638253638254,4.0024,-0.0971
79.3638253638254,4.0024,-0.0971
79.3638253638254,4.0024,-0.0971
79.3638253638254,4.0024,-0.0996
79.3617463617464,4.0024,-0.0971
79.3617463617464,4.0023,-0.1532
79.3596673596674,4.0018,-0.4623
79.3513513513514,3.9997,-1.6167
79.3388773388773,3.9984,-2.1863
79.3264033264033,3.9977,-2.3293
79.3097713097713,3.9964,-2.8325
79.2972972972973,3.9967,-2.3881
79.2806652806653,3.9957,-2.784
79.2744282744283,3.9985,-0.7764
79.2765072765073,4.0016,0.8377
79.2869022869023,4.0039,1.9462
79.3056133056133,4.0075,3.6575
79.3201663201663,4.0059,2.0918
79.3243243243243,4.0039,0.6053
79.3160083160083,3.9996,-1.8875
79.3035343035343,3.998,-2.3727
79.2869022869023,3.9965,-2.9219
79.2723492723493,3.9962,-2.7278
79.2536382536383,3.9948,-3.2386
79.2390852390852,3.9957,-2.3804
79.2245322245322,3.9952,-2.5592
79.2162162162162,3.9974,-1.0523
79.2079002079002,3.9965,-1.6831
79.1995841995842,3.9974,-1.1136
79.1891891891892,3.9955,-2.2655
79.1829521829522,3.998,-0.5364
79.1746361746362,3.996,-1.8645
79.1683991683992,3.9979,-0.5619
79.1663201663202,3.998,-0.5593
79.1663201663202,3.9994,0.0715
79.1683991683992,4.0005,0.636
79.1891891891892,4.0068,4.342
79.2182952182952,4.0095,5.1082
79.2432432432432,4.0093,4.3037
79.2577962577963,4.0063,1.9488
79.2619542619543,4.0037,0.3959
79.2619542619543,4.0026,-0.0485
79.2619542619543,4.0021,-0.0945
79.2619542619543,4.0019,-0.0996
79.2598752598753,4.0018,-0.0996
79.2598752598753,4.0018,-0.0996
79.2598752598753,4.0016,-0.0996
79.2598752598753,4.0016,-0.0971
79.2577962577963,4.0016,-0.0996
79.2577962577963,4.0016,-0.0996
79.2577962577963,4.0014,-0.1098
79.2557172557173,4.0014,-0.1507
79.2557172557173,4.0012,-0.1839
79.2536382536383,4.0007,-0.4648
79.2453222453222,3.9989,-1.5503
79.2328482328482,3.997,-2.4724
79.2182952182952,3.996,-2.7712
79.1975051975052,3.9938,-3.7775
79.1704781704782,3.9915,-4.7276
79.1392931392931,3.9891,-5.6113
79.1039501039501,3.9869,-6.3341
79.0748440748441,3.9883,-4.9345
79.054054054054,3.9908,-3.0547
79.043659043659,3.9933,-1.5273
79.037422037422,3.995,-0.7407
79.037422037422,3.9968,0.0332
79.045738045738,4.0005,2.0382
79.0623700623701,4.0031,3.0011
79.0873180873181,4.0068,4.7404
79.1143451143451,4.0076,4.5003
79.1351351351351,4.0068,3.4174
79.1538461538461,4.0069,3.1237
79.1642411642411,4.0048,1.5912
79.1725571725572,4.0036,0.9348
79.1746361746362,4.0022,0.212
79.1746361746362,4.0019,0.1149
79.1746361746362,4.0014,-0.0051
79.1746361746362,4.0011,-0.0996
79.1746361746362,4.0009,-0.0971
79.1725571725572,4.0009,-0.0971
79.1725571725572,4.0007,-0.0996
79.1725571725572,4.0007,-0.0996
79.1725571725572,4.0007,-0.0971
79.1704781704782,4.0007,-0.0996
79.1704781704782,4.0007,-0.0996
79.1704781704782,4.0006,-0.1813
79.1621621621622,3.9982,-1.558
79.1434511434511,3.9942,-3.7673
79.1205821205821,3.9932,-3.7494
79.0977130977131,3.9915,-4.3598
79.0727650727651,3.9905,-4.4748
79.045738045738,3.9896,-4.6306
79.018711018711,3.9893,-4.4492
78.987525987526,3.9868,-5.6675
78.960498960499,3.9878,-4.5131
78.9355509355509,3.9879,-4.1504
78.9168399168399,3.9891,-3.2335
78.8918918918919,3.9869,-4.5437
78.8814968814969,3.9923,-0.9322
78.8731808731809,3.9916,-1.6295
78.8627858627859,3.9913,-1.8824
78.8565488565489,3.9928,-0.9629
78.8503118503118,3.993,-0.9629
78.8482328482328,3.9947,-0.0409
78.8440748440748,3.9935,-0.9425
78.8419958419958,3.9947,-0.2529
78.8419958419958,3.9952,-0.0306
78.8378378378378,3.994,-0.9144
78.8461538461538,3.9992,2.2732
78.8586278586279,3.9997,2.0177
78.8690228690229,4,1.9462
78.8898128898129,4.0036,3.7648
78.9189189189189,4.0071,5.4632
78.9230769230769,3.9985,-0.5083
78.9106029106029,3.9948,-2.268
78.8939708939709,3.9927,-3.0726
78.8752598752599,3.9911,-3.4506
78.8523908523909,3.9891,-4.2704
78.8316008316008,3.9901,-3.1007
78.8066528066528,3.9869,-4.771
78.7900207900208,3.9901,-2.3395
78.7754677754678,3.9896,-2.6256
78.7609147609147,3.9893,-2.7022
78.7484407484407,3.9905,-1.8364
78.7422037422037,3.992,-0.9322
78.7338877338877,3.991,-1.627
78.7234927234927,3.9906,-1.8824
78.7214137214137,3.9935,-0.0434
78.7110187110187,3.9908,-1.8824
78.7006237006237,3.9905,-1.913
78.6902286902287,3.9903,-1.9437
78.6735966735967,3.9884,-2.9627
78.6611226611227,3.9894,-2.0305
78.6507276507276,3.9898,-1.8057
78.6340956340956,3.9874,-3.1134
78.6299376299376,3.992,-0.1047
78.6153846153846,3.9874,-3.1543
78.6070686070686,3.9901,-1.1366
78.6049896049896,3.992,-0.1175
78.6756756756757,4.0172,15.151
78.7422037422037,4.0149,10.8448
78.7920997920998,4.0123,7.8871
78.8232848232848,4.0083,4.789
78.8357588357588,4.0027,1.3435
78.8378378378378,4,0.0868
78.8378378378378,3.9989,-0.1047
78.8357588357588,3.998,-0.3397
78.8336798336798,3.9977,-0.3499
78.8316008316008,3.9977,-0.1354
78.8336798336798,3.9982,0.212
78.8336798336798,3.9977,-0.0409
78.8316008316008,3.9975,-0.0971
78.8316008316008,3.9974,-0.0996
78.8316008316008,3.9974,-0.0971
78.8316008316008,3.9974,-0.0971
78.8295218295218,3.9974,-0.0996
78.8295218295218,3.9974,-0.0971
78.8295218295218,3.9974,-0.0996
78.8295218295218,3.9972,-0.0996
78.8274428274428,3.9972,-0.0971
78.8274428274428,3.9972,-0.0971
78.8274428274428,3.9972,-0.0996
78.8253638253638,3.9972,-0.0971
78.8253638253638,3.9972,-0.0971
78.8253638253638,3.9972,-0.0996
78.8253638253638,3.9972,-0.0996
78.8232848232848,3.9972,-0.0996
78.8232848232848,3.9972,-0.0996
78.8232848232848,3.9972,-0.0971
78.8232848232848,3.9972,-0.0971
78.8212058212058,3.9972,-0.0996
78.8212058212058,3.9972,-0.0996
78.8212058212058,3.9972,-0.0996
78.8191268191268,3.9972,-0.0996
78.8191268191268,3.9972,-0.0996
78.8191268191268,3.9972,-0.0996
78.8191268191268,3.9972,-0.0996
78.8170478170478,3.9972,-0.0971
78.8170478170478,3.9972,-0.0971
78.8170478170478,3.9972,-0.0971
78.8149688149688,3.9972,-0.1813
78.8128898128898,3.996,-0.8377
78.8024948024948,3.9942,-1.8006
78.7920997920998,3.9937,-1.9105
78.7796257796258,3.9925,-2.406
78.7692307692308,3.9937,-1.3767
78.7629937629938,3.9943,-0.9782
78.7609147609147,3.9953,-0.309
